,season,team_1,team_2,home,seed_diff,score_diff,score_1,score_2,won,pred
3243,2010,8805,6654,0,-4,3,76,73,1,0.14943814
3244,2010,3259,6723,0,-3,5,64,59,1,0.12289392
3245,2010,647,6757,0,8,8,76,68,1,0.14021379
3246,2010,6567,6757,0,5,-1,50,51,0,0.1739337
3247,2010,6586,7025,0,-11,-23,66,89,0,0.15296534
3248,2010,10811,7025,0,-3,3,71,68,1,0.12258755
3249,2010,2365,7226,0,3,13,70,57,1,0.13194495
3250,2010,8050,7226,0,-9,-8,64,72,0,0.16705969
3251,2010,8941,7226,0,-1,-2,61,63,0,0.16745473
3252,2010,8532,7382,0,-3,9,80,71,1,0.13093916
3253,2010,10045,7450,0,13,3,73,70,1,0.19130267
3254,2010,647,7616,0,11,9,68,59,1,0.12280092
3255,2010,8805,7718,0,5,3,62,59,1,0.15220176
3256,2010,6654,7819,0,13,17,68,51,1,0.15412395
3257,2010,7226,8050,0,9,8,72,64,1,0.14875433
3258,2010,647,8532,0,7,23,72,49,1,0.14299294
3259,2010,7382,8532,0,3,-9,71,80,0,0.14640152
3260,2010,10045,8532,0,8,-7,68,75,0,0.18418974
3261,2010,1038,8687,0,-4,4,63,59,1,0.12580146
3262,2010,3293,8687,0,-7,-22,65,87,0,0.12259123
3263,2010,10011,8687,0,-15,-23,56,79,0,0.10440789
3264,2010,1871,8771,0,-7,13,78,65,1,0.19082683
3265,2010,5271,8805,0,1,1,70,69,1,0.15434676
3266,2010,6620,8805,0,-8,-15,68,83,0,0.118213184
3267,2010,6654,8805,0,4,-3,73,76,0,0.15712973
3268,2010,7718,8805,0,-5,-3,59,62,0,0.15038013
3269,2010,10357,8907,0,-1,1,81,80,1,0.11808106
3270,2010,7226,8941,0,1,2,63,61,1,0.14859258
3271,2010,9824,8941,0,-7,-16,53,69,0,0.11713188
3272,2010,6465,9654,0,-1,3,69,66,1,0.17696303
3273,2010,8941,9824,0,7,16,69,53,1,0.18033628
3274,2010,1038,9872,0,7,18,77,59,1,0.14302345
3275,2010,5774,9977,0,-9,1,66,65,1,0.16738243
3276,2010,8687,10011,0,15,23,79,56,1,0.18316317
3277,2010,7450,10045,0,-13,-3,70,73,0,0.098094836
3278,2010,8532,10045,0,-8,7,75,68,1,0.11546682
3279,2010,4289,10357,0,8,30,90,60,1,0.17783095
3280,2010,8907,10357,0,1,-1,80,81,0,0.18120411
3281,2010,4898,10391,0,5,-2,78,80,0,0.1606061
3282,2010,6105,10391,0,8,-18,64,82,0,0.1519412
3283,2010,10493,10391,0,9,13,69,56,1,0.18189019
3284,2010,2365,10493,0,1,21,78,57,1,0.12808305
3285,2010,4289,10493,0,1,-7,66,73,0,0.16172922
3286,2010,5407,10493,0,-8,-9,59,68,0,0.1252801
3287,2010,5640,10493,0,-13,-27,50,77,0,0.15110976
3288,2010,10391,10493,0,-9,-13,56,69,0,0.105305575
3289,2010,401,10655,0,0,17,61,44,1,0.10671632
3290,2010,1871,10689,0,-8,18,87,69,1,0.16789818
3291,2010,10712,10689,0,-9,-4,49,53,0,0.15172766
3292,2010,10689,10712,0,9,4,53,49,1,0.1704072
3293,2010,4208,10811,0,4,5,101,96,1,0.18402725
3294,2010,5305,10811,0,-5,-11,54,65,0,0.17574525
3295,2010,7025,10811,0,3,-3,68,71,0,0.16969214
3296,2011,6568,65,0,13,13,69,56,1,0.13307303
3297,2011,9757,152,0,0,9,70,61,1,0.1348326
3298,2011,1805,314,0,2,2,65,63,1,0.13999948
3299,2011,2366,314,0,4,-16,77,93,0,0.1496518
3300,2011,5103,314,0,-7,-2,75,77,0,0.172696
3301,2011,8908,314,0,1,-1,69,70,0,0.14452258
3302,2011,9560,382,0,0,4,81,77,1,0.15670316
3303,2011,10690,667,0,9,14,72,58,1,0.11626838
3304,2011,4175,824,0,15,19,72,53,1,0.20303515
3305,2011,1805,978,0,11,29,81,52,1,0.14474398
3306,2011,1805,1039,0,5,12,53,41,1,0.14375104
3307,2011,2805,1039,0,6,-3,71,74,0,0.13155605
3308,2011,6758,1039,0,-1,-2,58,60,0,0.17253834
3309,2011,7026,1039,0,7,-1,70,71,0,0.19045898
3310,2011,9910,1039,0,-3,-8,62,70,0,0.11848169
3311,2011,10690,1039,0,4,-7,54,61,0,0.1380635
3312,2011,2805,1073,0,1,9,83,74,1,0.116094135
3313,2011,3294,1073,0,-8,-22,67,89,0,0.12020628
3314,2011,10713,1073,0,-11,-8,66,74,0,0.13312522
3315,2011,1805,1474,0,3,11,69,58,1,0.13827038
3316,2011,5408,1474,0,-5,-15,63,78,0,0.11091134
3317,2011,9295,1542,0,0,-18,52,70,0,0.13141221
3318,2011,10494,1542,0,7,8,84,76,1,0.120780304
3319,2011,314,1805,0,-2,-2,63,65,0,0.15207626
3320,2011,978,1805,0,-11,-29,52,81,0,0.14048874
3321,2011,1039,1805,0,-5,-12,41,53,0,0.14291382
3322,2011,1474,1805,0,-3,-11,58,69,0,0.15629926
3323,2011,4290,1805,0,-1,-1,55,56,0,0.16734341
3324,2011,7719,1805,0,1,-7,67,74,0,0.16738185
3325,2011,314,2366,0,-4,16,93,77,1,0.14812413
3326,2011,3356,2366,0,-15,-42,45,87,0,0.13073067
3327,2011,5238,2366,0,-7,-2,71,73,0,0.12179053
3328,2011,1039,2805,0,-6,3,74,71,1,0.14790703
3329,2011,1073,2805,0,-1,-9,74,83,0,0.18566978
3330,2011,7820,2805,0,-13,-28,51,79,0,0.13293116
3331,2011,9428,2805,0,-5,-8,65,73,0,0.1616291
3332,2011,6568,2904,0,8,-14,57,71,0,0.13977334
3333,2011,8942,2904,0,3,-7,50,57,0,0.13262881
3334,2011,9910,2904,0,-1,1,72,71,1,0.118894815
3335,2011,6655,3124,0,7,32,98,66,1,0.1852205
3336,2011,10046,3124,0,-1,-4,57,61,0,0.105363816
3337,2011,9910,3158,0,-5,18,74,56,1,0.12173702
3338,2011,10392,3192,0,3,3,68,65,1,0.12627722
3339,2011,1073,3294,0,8,22,89,67,1,0.18398607
3340,2011,8431,3294,0,5,-15,71,86,0,0.13396783
3341,2011,2366,3356,0,15,42,87,45,1,0.15677352
3342,2011,4175,3771,0,8,14,73,59,1,0.19402929
3343,2011,9655,3771,0,1,-11,62,73,0,0.16376247
3344,2011,8688,3878,0,11,17,77,60,1,0.18131927
3345,2011,824,4175,0,-15,-19,53,72,0,0.09065054
3346,2011,3771,4175,0,-8,-14,59,73,0,0.112645656
3347,2011,7383,4175,0,-11,-20,57,77,0,0.17050327
3348,2011,9910,4175,0,-10,10,71,61,1,0.09960217
3349,2011,9825,4209,0,-7,-5,68,73,0,0.13532352
3350,2011,10690,4209,0,1,5,70,65,1,0.1360576
3351,2011,1805,4290,0,1,1,56,55,1,0.13374837
3352,2011,6307,4290,0,2,-7,69,76,0,0.16867638
3353,2011,6655,4290,0,3,-2,60,62,0,0.18602154
3354,2011,7159,4290,0,-9,-2,57,59,0,0.117802255
3355,2011,10494,4290,0,-1,-8,63,71,0,0.105194874
3356,2011,6307,4540,0,13,15,102,87,1,0.1595945
3357,2011,5607,4622,0,-9,1,62,61,1,0.1404836
3358,2011,6307,4899,0,9,18,81,63,1,0.16946565
3359,2011,8688,4899,0,8,-4,62,66,0,0.16516364
3360,2011,10812,4899,0,5,-11,55,66,0,0.16323942
3361,2011,314,5103,0,7,2,77,75,1,0.13868871
3362,2011,2366,5238,0,7,2,73,71,1,0.16043405
3363,2011,8806,5238,0,-1,-30,45,75,0,0.14888322
3364,2011,9428,5272,0,3,2,78,76,1,0.16163358
3365,2011,1474,5408,0,5,15,78,63,1,0.16750139
3366,2011,4622,5607,0,9,-1,61,62,0,0.16999707
3367,2011,7383,5607,0,1,17,65,48,1,0.18529192
3368,2011,7719,5789,0,13,18,68,50,1,0.18331209
3369,2011,4290,6307,0,-2,7,76,69,1,0.15304217
3370,2011,4540,6307,0,-13,-15,87,102,0,0.1752229
3371,2011,4899,6307,0,-9,-18,63,81,0,0.15111454
3372,2011,10392,6307,0,-5,-3,83,86,0,0.12448739
3373,2011,65,6568,0,-13,-13,56,69,0,0.16006686
3374,2011,2904,6568,0,-8,14,71,57,1,0.14370266
3375,2011,8908,6587,0,9,4,85,81,1,0.1439842
3376,2011,3124,6655,0,-7,-32,66,98,0,0.14789662
3377,2011,4290,6655,0,-3,2,62,60,1,0.14594021
3378,2011,9757,6655,0,-15,-29,46,75,0,0.107494265
3379,2011,1039,6758,0,1,2,60,58,1,0.13112688
3380,2011,8772,6958,0,3,2,66,64,1,0.14226107
3381,2011,1039,7026,0,-7,1,71,70,1,0.1237893
3382,2011,9560,7026,0,-15,-23,51,74,0,0.12788475
3383,2011,4290,7159,0,9,2,59,57,1,0.17387252
3384,2011,8567,7227,0,-11,-22,43,65,0,0.09531255
3385,2011,9910,7227,0,-8,18,94,76,1,0.112651326
3386,2011,4175,7383,0,11,20,77,57,1,0.17033955
3387,2011,5607,7383,0,-1,-17,48,65,0,0.13422115
3388,2011,9978,7383,0,7,-3,66,69,0,0.13315532
3389,2011,1805,7719,0,-1,7,74,67,1,0.13373263
3390,2011,5789,7719,0,-13,-18,50,68,0,0.09482609
3391,2011,8772,7719,0,-5,-7,64,71,0,0.13229159
3392,2011,2805,7820,0,13,28,79,51,1,0.13768789
3393,2011,3294,8431,0,-5,15,86,71,1,0.14068618
3394,2011,7227,8567,0,11,22,65,43,1,0.1745992
3395,2011,3878,8688,0,-11,-17,60,77,0,0.11341895
3396,2011,4899,8688,0,-8,4,66,62,1,0.15287599
3397,2011,6958,8772,0,-3,-2,64,66,0,0.1436233
3398,2011,7719,8772,0,5,7,71,64,1,0.16797188
3399,2011,5238,8806,0,1,30,75,45,1,0.12652001
3400,2011,314,8908,0,-1,1,70,69,1,0.15022428
3401,2011,6587,8908,0,-9,-4,81,85,0,0.15153918
3402,2011,2904,8942,0,-3,7,57,50,1,0.14662796
3403,2011,1542,9295,0,0,18,70,52,1,0.13661695
3404,2011,2805,9428,0,5,8,73,65,1,0.12593757
3405,2011,5272,9428,0,-3,-2,76,78,0,0.1259266
3406,2011,382,9560,0,0,-4,77,81,0,0.11839863
3407,2011,7026,9560,0,15,23,74,51,1,0.18878211
3408,2011,3771,9655,0,-1,11,73,62,1,0.12503837
3409,2011,9910,9689,0,0,13,59,46,1,0.10742873
3410,2011,152,9757,0,0,-9,61,70,0,0.13499452
3411,2011,6655,9757,0,15,29,75,46,1,0.20176318
3412,2011,4209,9825,0,7,5,73,68,1,0.15044217
3413,2011,1039,9910,0,3,8,70,62,1,0.15326032
3414,2011,2904,9910,0,1,-1,71,72,0,0.15225133
3415,2011,3158,9910,0,5,-18,56,74,0,0.1453098
3416,2011,4175,9910,0,10,-10,61,71,0,0.19936992
3417,2011,7227,9910,0,8,-18,76,94,0,0.16749986
3418,2011,9689,9910,0,0,-13,46,59,0,0.18025506
3419,2011,7383,9978,0,-7,3,69,66,1,0.18572831
3420,2011,3124,10046,0,1,4,61,57,1,0.18059383
3421,2011,3192,10392,0,-3,-3,65,68,0,0.17599678
3422,2011,6307,10392,0,5,3,86,83,1,0.1803681
3423,2011,1542,10494,0,-7,-8,76,84,0,0.14097017
3424,2011,4290,10494,0,1,8,71,63,1,0.17903459
3425,2011,667,10690,0,-9,-14,58,72,0,0.19847298
3426,2011,1039,10690,0,-4,7,61,54,1,0.14524256
3427,2011,4209,10690,0,-1,-5,65,70,0,0.1501416
3428,2011,1073,10713,0,11,8,74,66,1,0.17869642
3429,2011,4899,10812,0,-5,11,66,55,1,0.15366386
3430,2012,1907,100,0,1,1,58,57,1,0.1457075
3431,2012,1704,649,0,-8,-17,63,80,0,0.09520875
3432,2012,4291,649,0,2,12,82,70,1,0.13231231
3433,2012,7533,649,0,-11,-8,60,68,0,0.1665033
3434,2012,10813,649,0,-7,-5,70,75,0,0.122486845
3435,2012,3159,668,0,11,15,74,59,1,0.12824792
3436,2012,3913,1074,0,0,-6,72,78,0,0.17189758
3437,2012,4900,1074,0,11,20,88,68,1,0.16870564
3438,2012,8198,1166,0,0,11,65,54,1,0.10152129
3439,2012,2905,1475,0,3,-6,56,62,0,0.12163405
3440,2012,6656,1475,0,4,15,81,66,1,0.122543424
3441,2012,8909,1475,0,-5,-6,59,65,0,0.097637415
3442,2012,649,1704,0,8,17,80,63,1,0.1829891
3443,2012,9656,1704,0,5,-4,64,68,0,0.17884265
3444,2012,5776,1738,0,5,17,58,41,1,0.15348175
3445,2012,3981,1806,0,1,13,77,64,1,0.13895664
3446,2012,100,1907,0,-1,-1,57,58,0,0.14783485
3447,2012,6308,1907,0,7,14,87,73,1,0.19698142
3448,2012,4623,2075,0,9,7,69,62,1,0.12280155
3449,2012,4176,2265,0,13,15,65,50,1,0.19395064
3450,2012,4427,2367,0,-13,5,75,70,1,0.110879526
3451,2012,4623,2806,0,3,4,72,68,1,0.12558581
3452,2012,4900,2806,0,4,-10,58,68,0,0.17620961
3453,2012,6274,2806,0,-8,-34,50,84,0,0.17833272
3454,2012,10081,2806,0,-3,-26,45,71,0,0.1431281
3455,2012,1475,2905,0,-3,6,62,56,1,0.15757418
3456,2012,8330,2905,0,-11,-3,63,66,0,0.17466201
3457,2012,668,3159,0,-11,-15,59,74,0,0.14823355
3458,2012,5956,3159,0,-8,3,66,63,1,0.1238506
3459,2012,6656,3295,0,5,7,73,66,1,0.10503168
3460,2012,10495,3295,0,-3,-23,54,77,0,0.08369821
3461,2012,9979,3431,0,7,9,79,70,1,0.123539194
3462,2012,4291,3845,0,3,12,102,90,1,0.1405054
3463,2012,6141,3845,0,-9,-13,66,79,0,0.13074134
3464,2012,9911,3845,0,-8,-2,61,63,0,0.17312352
3465,2012,1074,3913,0,0,6,78,72,1,0.1256289
3466,2012,1806,3981,0,-1,-13,64,77,0,0.13410108
3467,2012,4291,3981,0,7,16,87,71,1,0.14613916
3468,2012,2265,4176,0,-13,-15,50,65,0,0.105626844
3469,2012,4291,4176,0,1,8,67,59,1,0.124821775
3470,2012,5956,4176,0,-9,-3,57,60,0,0.10011189
3471,2012,6308,4176,0,1,-13,67,80,0,0.18175109
3472,2012,6656,4176,0,0,-2,62,64,0,0.10787328
3473,2012,7228,4176,0,-8,-3,60,63,0,0.1115606
3474,2012,8232,4210,0,-1,-6,64,70,0,0.17318207
3475,2012,8689,4210,0,7,16,75,59,1,0.16175827
3476,2012,649,4291,0,-2,-12,70,82,0,0.16779709
3477,2012,3845,4291,0,-3,-12,90,102,0,0.14778703
3478,2012,3981,4291,0,-7,-16,71,87,0,0.13402766
3479,2012,4176,4291,0,-1,-8,59,67,0,0.1860913
3480,2012,4623,4291,0,-3,-8,61,69,0,0.11562005
3481,2012,10251,4291,0,-15,-15,66,81,0,0.11583909
3482,2012,10013,4393,0,0,12,71,59,1,0.1352984
3483,2012,2367,4427,0,13,-5,70,75,0,0.19796988
3484,2012,10813,4427,0,5,12,70,58,1,0.13726118
3485,2012,6107,4507,0,7,7,75,68,1,0.13240337
3486,2012,5273,4541,0,15,22,89,67,1,0.1527371
3487,2012,2075,4623,0,-9,-7,62,69,0,0.13613671
3488,2012,2806,4623,0,-3,-4,68,72,0,0.1293367
3489,2012,4291,4623,0,3,8,69,61,1,0.15367614
3490,2012,5273,4623,0,3,-13,44,57,0,0.16601974
3491,2012,6107,4623,0,-1,-3,56,59,0,0.16057011
3492,2012,6656,4691,0,13,19,78,59,1,0.11376688
3493,2012,1074,4900,0,-11,-20,68,88,0,0.12693584
3494,2012,2806,4900,0,-4,10,68,58,1,0.10860885
3495,2012,5776,4900,0,-3,-9,53,62,0,0.13515052
3496,2012,8500,5104,0,-1,7,61,54,1,0.12625965
3497,2012,6622,5239,0,-9,5,65,60,1,0.18220297
3498,2012,4541,5273,0,-15,-22,67,89,0,0.14300631
3499,2012,4623,5273,0,-3,13,57,44,1,0.110565975
3500,2012,8500,5273,0,-8,-4,61,65,0,0.13758738
3501,2012,6274,5409,0,-13,2,86,84,1,0.16342065
3502,2012,10691,5540,0,9,24,73,49,1,0.18361653
3503,2012,10251,5678,0,0,1,59,58,1,0.11881231
3504,2012,1738,5776,0,-5,-17,41,58,0,0.12057164
3505,2012,4900,5776,0,3,9,62,53,1,0.16534215
3506,2012,3159,5956,0,8,-3,63,66,0,0.13823149
3507,2012,4176,5956,0,9,3,60,57,1,0.19620873
3508,2012,7720,5956,0,5,-14,65,79,0,0.1815657
3509,2012,4507,6107,0,-7,-7,68,75,0,0.18158917
3510,2012,4623,6107,0,1,3,59,56,1,0.11279733
3511,2012,3845,6141,0,9,13,79,66,1,0.15178493
3512,2012,2806,6274,0,8,34,84,50,1,0.107739545
3513,2012,5409,6274,0,13,-2,84,86,0,0.14415944
3514,2012,1907,6308,0,-7,-14,73,87,0,0.12558451
3515,2012,4176,6308,0,-1,13,80,67,1,0.16278166
3516,2012,6622,6308,0,-12,-8,65,73,0,0.16392523
3517,2012,10013,6308,0,-15,-19,58,77,0,0.11845496
3518,2012,10813,6569,0,-3,4,67,63,1,0.12374476
3519,2012,5239,6622,0,9,-5,60,65,0,0.13664299
3520,2012,6308,6622,0,12,8,73,65,1,0.18128285
3521,2012,8198,6622,0,1,-6,56,62,0,0.083627656
3522,2012,1475,6656,0,-4,-15,66,81,0,0.15720184
3523,2012,3295,6656,0,-5,-7,66,73,0,0.1999709
3524,2012,4176,6656,0,0,2,64,62,1,0.19303083
3525,2012,4691,6656,0,-13,-19,59,78,0,0.17863685
3526,2012,8689,6656,0,1,-7,70,77,0,0.16491255
3527,2012,4176,7228,0,8,3,63,60,1,0.19152108
3528,2012,8534,7228,0,3,-3,69,72,0,0.16465041
3529,2012,649,7533,0,11,8,68,60,1,0.15379764
3530,2012,5956,7720,0,-5,14,79,65,1,0.10610746
3531,2012,1166,8198,0,0,-11,54,65,0,0.16020826
3532,2012,6622,8198,0,-1,6,62,56,1,0.20391002
3533,2012,8773,8198,0,7,-14,44,58,0,0.20733714
3534,2012,4210,8232,0,1,6,70,64,1,0.122412555
3535,2012,2905,8330,0,11,3,66,63,1,0.11463746
3536,2012,5104,8500,0,1,-7,54,61,0,0.18262166
3537,2012,5273,8500,0,8,4,65,61,1,0.15495586
3538,2012,7228,8534,0,-3,3,72,69,1,0.12256275
3539,2012,4210,8689,0,-7,-16,59,75,0,0.12709
3540,2012,6656,8689,0,-1,7,77,70,1,0.11938628
3541,2012,9561,8689,0,-15,-7,65,72,0,0.16610703
3542,2012,10691,8689,0,-3,-1,63,64,0,0.18170828
3543,2012,8198,8773,0,-7,14,58,44,1,0.08222443
3544,2012,1475,8909,0,5,6,65,59,1,0.16739957
3545,2012,8689,9561,0,15,7,72,65,1,0.1457828
3546,2012,1704,9656,0,-5,4,68,64,1,0.09690651
3547,2012,3845,9911,0,8,2,63,61,1,0.13443159
3548,2012,10591,9911,0,7,-3,59,62,0,0.14462294
3549,2012,3431,9979,0,-7,-9,70,79,0,0.16142766
3550,2012,10691,9979,0,1,3,60,57,1,0.1935928
3551,2012,4393,10013,0,0,-12,59,71,0,0.15876377
3552,2012,6308,10013,0,15,19,77,58,1,0.1999006
3553,2012,2806,10081,0,3,26,71,45,1,0.12215403
3554,2012,4291,10251,0,15,15,81,66,1,0.15358646
3555,2012,5678,10251,0,0,-1,58,59,0,0.14632493
3556,2012,3295,10495,0,3,23,77,54,1,0.20870587
3557,2012,9911,10591,0,-7,3,62,59,1,0.16895069
3558,2012,5540,10691,0,-9,-24,49,73,0,0.13473436
3559,2012,8689,10691,0,3,1,64,63,1,0.1393949
3560,2012,9979,10691,0,-1,-3,57,60,0,0.11036922
3561,2012,649,10813,0,7,5,75,70,1,0.17182013
3562,2012,4427,10813,0,-5,-12,58,70,0,0.13573661
3563,2012,6569,10813,0,3,-4,63,67,0,0.16874789
3564,2013,9912,67,0,7,46,88,42,1,0.15634277
3565,2013,2368,173,0,13,12,73,61,1,0.13353106
3566,2013,669,316,0,-5,-17,64,81,0,0.15956272
3567,2013,3432,316,0,-8,-23,51,74,0,0.15771295
3568,2013,6657,316,0,4,3,73,70,1,0.17516528
3569,2013,316,669,0,5,17,81,64,1,0.146757
3570,2013,4326,758,0,0,9,80,71,1,0.17438431
3571,2013,1041,980,0,5,12,68,56,1,0.16379647
3572,2013,980,1041,0,-5,-12,56,68,0,0.1416754
3573,2013,4901,1041,0,3,2,74,72,1,0.120735146
3574,2013,8690,1167,0,8,6,66,60,1,0.18365848
3575,2013,9657,1167,0,7,-3,61,64,0,0.13475323
3576,2013,1908,1476,0,3,4,67,63,1,0.16290319
3577,2013,3773,1705,0,3,8,57,49,1,0.16548887
3578,2013,4624,1739,0,7,26,82,56,1,0.1654368
3579,2013,5410,1739,0,-1,-12,72,84,0,0.14362642
3580,2013,1476,1908,0,-3,-4,63,67,0,0.15678976
3581,2013,2368,1908,0,5,16,66,50,1,0.1209807
3582,2013,4901,2076,0,11,1,59,58,1,0.12584859
3583,2013,173,2368,0,-13,-12,61,73,0,0.1469133
3584,2013,1908,2368,0,-5,-16,50,66,0,0.17756516
3585,2013,4624,2368,0,1,22,85,63,1,0.17409608
3586,2013,5274,2368,0,-1,-10,61,71,0,0.13292679
3587,2013,2807,2773,0,12,12,62,50,1,0.13058631
3588,2013,3160,2773,0,13,-10,68,78,0,0.16988143
3589,2013,7721,2773,0,8,-10,71,81,0,0.14203957
3590,2013,2773,2807,0,-12,-12,50,62,0,0.17970802
3591,2013,5240,2807,0,-1,20,79,59,1,0.13736382
3592,2013,5308,2807,0,-8,-14,64,78,0,0.12503642
3593,2013,6536,2807,0,-11,-32,47,79,0,0.15125185
3594,2013,2773,3160,0,-13,10,78,68,1,0.16361868
3595,2013,8267,3296,0,-15,-6,58,64,0,0.14968391
3596,2013,10592,3296,0,-8,6,76,70,1,0.16277495
3597,2013,316,3432,0,8,23,74,51,1,0.1475144
3598,2013,6108,3432,0,11,-6,62,68,0,0.12486851
3599,2013,1705,3773,0,-3,-8,49,57,0,0.11829624
3600,2013,5172,3773,0,5,4,63,59,1,0.1705586
3601,2013,4143,3846,0,-15,-21,62,83,0,0.17410515
3602,2013,8690,3846,0,-3,11,61,50,1,0.17903641
3603,2013,8774,3846,0,-8,-6,52,58,0,0.19386494
3604,2013,6657,3914,0,13,25,95,70,1,0.16708042
3605,2013,6570,3982,0,3,-18,58,76,0,0.16510242
3606,2013,6657,3982,0,8,3,78,75,1,0.18114439
3607,2013,3846,4143,0,15,21,83,62,1,0.1250545
3608,2013,4542,4143,0,0,-13,55,68,0,0.12227974
3609,2013,5240,4177,0,-3,2,87,85,1,0.142619
3610,2013,6309,4177,0,-7,-12,58,70,0,0.14155923
3611,2013,10252,4177,0,-15,-7,57,64,0,0.12704936
3612,2013,4326,4211,0,-9,2,63,61,1,0.17208281
3613,2013,758,4326,0,0,-9,71,80,0,0.11948522
3614,2013,4211,4326,0,9,-2,61,63,0,0.12510622
3615,2013,5342,4326,0,1,-2,74,76,0,0.12701407
3616,2013,10592,4326,0,4,14,72,58,1,0.16585714
3617,2013,5912,4458,0,0,1,73,72,1,0.14761369
3618,2013,4143,4542,0,0,13,68,55,1,0.17524126
3619,2013,1739,4624,0,-7,-26,56,82,0,0.14354977
3620,2013,2368,4624,0,-1,-22,63,85,0,0.12240111
3621,2013,5240,4624,0,-3,-6,76,82,0,0.12750307
3622,2013,5912,4624,0,-15,-31,48,79,0,0.12896562
3623,2013,6824,4624,0,-11,-8,69,77,0,0.13712104
3624,2013,10592,4624,0,-8,-4,68,72,0,0.16541162
3625,2013,1041,4901,0,-3,-2,72,74,0,0.17237043
3626,2013,2076,4901,0,-11,-1,58,59,0,0.15988182
3627,2013,5172,4901,0,1,-10,61,71,0,0.18168241
3628,2013,8690,4901,0,-1,16,55,39,1,0.18151057
3629,2013,5274,5105,0,3,22,70,48,1,0.11076853
3630,2013,8535,5105,0,-5,-2,52,54,0,0.1167498
3631,2013,3773,5172,0,-5,-4,59,63,0,0.1440901
3632,2013,4901,5172,0,-1,10,71,61,1,0.11692236
3633,2013,6892,5172,0,-13,-29,49,78,0,0.12092221
3634,2013,2807,5240,0,1,-20,59,79,0,0.14792408
3635,2013,4177,5240,0,3,-2,85,87,0,0.13508932
3636,2013,4624,5240,0,3,6,82,76,1,0.1720071
3637,2013,7534,5240,0,-9,-15,56,71,0,0.12599641
3638,2013,8690,5240,0,0,-5,56,61,0,0.17825449
3639,2013,9912,5240,0,-1,-25,53,78,0,0.15511754
3640,2013,2368,5274,0,1,10,71,61,1,0.13925782
3641,2013,5105,5274,0,-3,-22,48,70,0,0.19337516
3642,2013,9946,5274,0,-11,-11,54,65,0,0.19742033
3643,2013,2807,5308,0,8,14,78,64,1,0.15297152
3644,2013,9430,5308,0,5,-20,63,83,0,0.15959819
3645,2013,4326,5342,0,-1,2,76,74,1,0.17130163
3646,2013,10692,5342,0,7,-11,46,57,0,0.18105493
3647,2013,1739,5410,0,1,12,84,72,1,0.15247999
3648,2013,8690,5541,0,9,47,81,34,1,0.16729367
3649,2013,8535,5743,0,0,13,67,54,1,0.11687388
3650,2013,4458,5912,0,0,-1,72,73,0,0.12586394
3651,2013,4624,5912,0,15,31,79,48,1,0.17140825
3652,2013,8774,5957,0,-1,4,76,72,1,0.18888637
3653,2013,3432,6108,0,-11,6,68,62,1,0.16698529
3654,2013,8501,6142,0,9,20,64,44,1,0.17934254
3655,2013,4177,6309,0,7,12,70,58,1,0.13552324
3656,2013,10048,6309,0,-1,-7,71,78,0,0.12880862
3657,2013,2807,6536,0,11,32,79,47,1,0.14223765
3658,2013,3982,6570,0,-3,18,76,58,1,0.13233411
3659,2013,316,6657,0,-4,-3,70,73,0,0.14036857
3660,2013,3914,6657,0,-13,-25,70,95,0,0.1601143
3661,2013,3982,6657,0,-8,-3,75,78,0,0.12576576
3662,2013,10592,6657,0,-7,4,70,66,1,0.16126674
3663,2013,7721,6692,0,3,15,70,55,1,0.16285203
3664,2013,6824,6726,0,-7,13,68,55,1,0.13044961
3665,2013,4624,6824,0,11,8,77,69,1,0.16806903
3666,2013,6726,6824,0,7,-13,55,68,0,0.18436271
3667,2013,8501,6824,0,8,-17,57,74,0,0.1739327
3668,2013,5172,6892,0,13,29,78,49,1,0.18004468
3669,2013,10592,7028,0,-1,18,73,55,1,0.1783472
3670,2013,5240,7534,0,9,15,71,56,1,0.14634208
3671,2013,2773,7721,0,-8,10,81,71,1,0.17501849
3672,2013,6692,7721,0,-3,-15,55,70,0,0.12418803
3673,2013,3296,8267,0,15,6,64,58,1,0.16828513
3674,2013,6142,8501,0,-9,-20,44,64,0,0.1215077
3675,2013,6824,8501,0,-8,17,74,57,1,0.13472016
3676,2013,5105,8535,0,5,2,54,52,1,0.19092613
3677,2013,5743,8535,0,0,-13,54,67,0,0.19062307
3678,2013,1167,8690,0,-8,-6,60,66,0,0.11174687
3679,2013,3846,8690,0,3,-11,50,61,0,0.12303539
3680,2013,4901,8690,0,1,-16,39,55,0,0.11699272
3681,2013,5240,8690,0,0,5,61,56,1,0.124945074
3682,2013,5541,8690,0,-9,-47,34,81,0,0.1517148
3683,2013,3846,8774,0,8,6,58,52,1,0.11696387
3684,2013,5957,8774,0,1,-4,72,76,0,0.12912308
3685,2013,5308,9430,0,-5,20,83,63,1,0.12232314
3686,2013,1167,9657,0,-7,3,64,61,1,0.13177107
3687,2013,67,9912,0,-7,-46,42,88,0,0.13142608
3688,2013,5240,9912,0,1,25,78,53,1,0.13441847
3689,2013,5274,9946,0,11,11,65,54,1,0.10911223
3690,2013,6309,10048,0,1,7,78,71,1,0.14430852
3691,2013,4177,10252,0,15,7,64,57,1,0.1414643
3692,2013,3296,10592,0,8,-6,70,76,0,0.16292503
3693,2013,4326,10592,0,-4,-14,58,72,0,0.15539739
3694,2013,4624,10592,0,8,4,72,68,1,0.15648548
